sct_id_1,sct_code_1,sct_id_2,sct_code_2
34201000,1,774007,1
385383008,1,774007,1
58308009,1,774007,1
274751001,1,774007,1
399913000,1,774007,1
361355005,1,774007,1
281707000,1,774007,1
303340002,1,774007,1
69536005,1,774007,1
14736009,1,119270007,1
225299006,1,119270007,1
371037005,1,263654008,1
277905003,1,263654008,1
234466008,1,263654008,1
38936003,1,263654008,1
7973008,1,263654008,1
399937000,1,263654008,1
95677002,1,263654008,1
25904003,1,263654008,1
63102001,1,263654008,1
73241006,1,263654008,1
254666005,1,263654008,1
81869008,1,263654008,1
86075001,1,263654008,1
441481004,1,263654008,1
111970001,1,263654008,1
24184005,1,263654008,1
64779008,1,263654008,1
267272006,1,263654008,1
69707008,1,263654008,1
24982008,1,263654008,1
417996009,1,263654008,1
362970003,1,263654008,1
10001005,1,91302008,1
127331000119101,1,91302008,1
449082003,1,91302008,1
238151006,1,91302008,1
105592009,1,91302008,1
119319000,1,258619000,1
282026002,1,105606008,1
3058005,1,1193638008,1
118976002,1,1193638008,1
21483005,1,1193638008,1
38292009,1,414022008,1
54097007,1,414022008,1
271737000,1,414022008,1
818983003,1,818982008,1
818981001,1,818982008,1
818985005,1,818982008,1
816092008,1,818982008,1
279333002,1,418363000,1
448274000,1,126598008,1
128464009,1,126598008,1
240201007,1,126598008,1
473091000,1,473094008,1
14304000,1,118939000,1
429446009,1,45211000,1
91575007,1,45211000,1
392230005,1,45211000,1
440653007,1,45211000,1
69698001,1,408678008,1
181608004,1,727451001,1
297261005,1,387910009,1
304041004,1,387910009,1
181116009,1,387910009,1
40818001,1,387910009,1
78696007,1,387910009,1
106567000,1,106566009,1
103386002,1,297211001,1
385656004,1,410523001,1
609618002,1,609627001,1
609624008,1,609627001,1
7159003,1,316358009,1
53065001,1,699878009,1
45292006,1,699878009,1
115983005,1,699878009,1
58308009,1,20795001,1
282281003,1,20795001,1
116370005,1,20795001,1
86381001,1,20795001,1
225552003,1,20795001,1
106076001,1,20795001,1
271807003,1,20795001,1
247440002,1,20795001,1
371311000,1,20795001,1
69707008,1,20795001,1
297971001,1,20795001,1
276437003,1,20795001,1
70762009,1,20795001,1
106077005,1,20795001,1
309194008,1,309158009,1
25904003,1,86075001,1
54687002,1,414086009,1
37906005,1,414086009,1
125583000,1,298747001,1
299033004,1,298747001,1
14089001,1,252294009,1
441689006,1,252294009,1
82461003,1,252294009,1
105977003,1,64667001,1
122552005,1,309051001,1
119297000,1,309051001,1
127801007,1,309051001,1
122551003,1,309051001,1
392230005,1,429446009,1
165232002,1,260379002,1
1156448003,1,260379002,1
48447003,1,260379002,1
417996009,1,260379002,1
42112009,1,260379002,1
105981003,1,260379002,1
733741005,1,260379002,1
84114007,1,260379002,1
441481004,1,260379002,1
128127008,1,118235002,1
301978000,1,118235002,1
414258008,1,118235002,1
52765003,1,129339002,1
79688008,1,50043002,1
373405005,1,50043002,1
363180009,1,50043002,1
126667002,1,50043002,1
39785005,1,50043002,1
78275009,1,50043002,1
409622000,1,50043002,1
409623005,1,50043002,1
201060008,1,50043002,1
47125007,1,50043002,1
233814000,1,50043002,1
128272009,1,50043002,1
73430006,1,50043002,1
233776003,1,50043002,1
195967001,1,50043002,1
127275008,1,50043002,1
111273006,1,50043002,1
51395007,1,50043002,1
62907002,1,50043002,1
448708002,1,50043002,1
269462001,1,50043002,1
255117000,1,50043002,1
86969008,1,53851002,1
122552005,1,4635002,1
441746000,1,62907002,1
298747001,1,371195002,1
416131009,1,417595002,1
312196000,1,312155003,1
240706001,1,312155003,1
473092007,1,473051003,1
399984000,1,49755003,1
299735001,1,49755003,1
300577008,1,49755003,1
301122000,1,49755003,1
23583003,1,49755003,1
107658001,1,49755003,1
289855008,1,49755003,1
422290000,1,49755003,1
238599004,1,49755003,1
128599005,1,49755003,1
108369006,1,49755003,1
301232003,1,49755003,1
75307004,1,49755003,1
409774005,1,49755003,1
422339003,1,49755003,1
107669003,1,49755003,1
399937000,1,49755003,1
300346007,1,49755003,1
105966009,1,49755003,1
290073004,1,49755003,1
37782003,1,49755003,1
95324001,1,49755003,1
300331000,1,49755003,1
400177003,1,49755003,1
298277008,1,49755003,1
781474001,1,49755003,1
4147007,1,49755003,1
449735000,1,49755003,1
289474006,1,49755003,1
89615005,1,49755003,1
239953001,1,49755003,1
247440002,1,49755003,1
57697001,1,49755003,1
271807003,1,49755003,1
107682006,1,49755003,1
110282008,1,49755003,1
254666005,1,49755003,1
9014002,1,49755003,1
52988006,1,49755003,1
298149009,1,49755003,1
1806006,1,49755003,1
301827008,1,49755003,1
442021009,1,49755003,1
126650009,1,363227003,1
54097007,1,24827003,1
277466009,1,24827003,1
277543005,1,24827003,1
42825003,1,416539003,1
416325004,1,416539003,1
312832004,1,416539003,1
200652002,1,385627004,1
128045006,1,385627004,1
200645004,1,385627004,1
123951002,1,385627004,1
128277003,1,385627004,1
362961001,1,363675004,1
262202000,1,363675004,1
261004008,1,363675004,1
272646001,1,108347004,1
25087005,1,108347004,1
105969002,1,26107004,1
306721000,1,26107004,1
366456006,1,26107004,1
363179006,1,26107004,1
66327008,1,26107004,1
111261006,1,26107004,1
78718001,1,26107004,1
928000,1,26107004,1
118944007,1,26107004,1
366467007,1,26107004,1
116308004,1,26107004,1
240201007,1,26107004,1
298379008,1,26107004,1
37729005,1,26107004,1
17230005,1,26107004,1
269466003,1,26107004,1
282716004,1,26107004,1
118965001,1,26107004,1
240229005,1,26107004,1
125583000,1,26107004,1
313132009,1,26107004,1
105606008,1,26107004,1
312154004,1,26107004,1
128597007,1,26107004,1
366546005,1,26107004,1
106029005,1,26107004,1
128464009,1,26107004,1
116276002,1,26107004,1
363229000,1,26107004,1
81087007,1,26107004,1
125597008,1,26107004,1
40668007,1,26107004,1
118666003,1,26107004,1
312717002,1,26107004,1
240226003,1,26107004,1
79984008,1,26107004,1
128131002,1,26107004,1
298705000,1,26107004,1
107724000,1,26107004,1
116311003,1,26107004,1
84869007,1,26107004,1
116312005,1,26107004,1
225430005,1,26107004,1
309525008,1,26107004,1
26517000,1,26107004,1
118933004,1,26107004,1
56469005,1,26107004,1
113192009,1,26107004,1
118947000,1,26107004,1
298363007,1,26107004,1
118937003,1,26107004,1
118954006,1,26107004,1
363044007,1,26107004,1
313133004,1,26107004,1
128132009,1,26107004,1
300861003,1,26107004,1
127278005,1,26107004,1
363227003,1,26107004,1
240231001,1,26107004,1
128618006,1,26107004,1
61496007,1,26107004,1
128605003,1,26107004,1
363163005,1,26107004,1
116307009,1,26107004,1
312225001,1,26107004,1
300863000,1,26107004,1
106028002,1,26107004,1
278858007,1,26107004,1
181791008,1,26107004,1
299033004,1,26107004,1
119414006,1,26107004,1
282026002,1,26107004,1
112697007,1,26107004,1
128137003,1,26107004,1
3305006,1,362971004,1
255118005,1,362971004,1
111590001,1,362971004,1
76616003,1,362971004,1
234087005,1,362971004,1
448772000,1,52731004,1
272631008,1,52731004,1
83670000,1,52731004,1
19203006,1,52731004,1
272624009,1,52731004,1
21844003,1,52731004,1
281501002,1,52731004,1
82849001,1,52731004,1
80891009,1,281467004,1
265488007,1,281467004,1
128427003,1,281467004,1
409708007,1,281467004,1
304062003,1,281467004,1
373933003,1,370139004,1
385315009,1,370139004,1
78696007,1,360571004,1
404684003,1,138875005,1
246188002,1,138875005,1
362981000,1,138875005,1
105590001,1,138875005,1
123038009,1,138875005,1
373873005,1,138875005,1
308916002,1,138875005,1
419891008,1,138875005,1
123037004,1,138875005,1
260787004,1,138875005,1
48176007,1,138875005,1
71388002,1,138875005,1
370115009,1,138875005,1
410607006,1,138875005,1
64572001,1,138875005,1
243796009,1,138875005,1
257495001,1,138875005,1
272379006,1,138875005,1
363787002,1,138875005,1
29689003,1,363163005,1
66327008,1,281243005,1
371195002,1,281243005,1
111261006,1,281243005,1
1893007,1,281243005,1
240231001,1,281243005,1
8540005,1,281243005,1
125583000,1,281243005,1
302158005,1,281243005,1
240229005,1,281243005,1
129448008,1,360155005,1
373088001,1,373083005,1
188154003,1,373083005,1
106104001,1,66523006,1
75367002,1,252059006,1
252060001,1,252059006,1
773760007,1,272379006,1
33858002,1,314235006,1
120575009,1,362875007,1
69548008,1,362875007,1
113345001,1,362875007,1
12921003,1,362875007,1
21514008,1,362875007,1
59183004,1,362875007,1
302553009,1,362875007,1
362236005,1,362875007,1
30021000,1,362875007,1
361105006,1,362875007,1
66014000,1,362875007,1
278861008,1,362875007,1
229757002,1,362875007,1
254532005,1,118971007,1
363361004,1,118971007,1
128348002,1,118971007,1
51289009,1,118971007,1
362076007,1,118971007,1
181254001,1,118971007,1
300332007,1,118971007,1
93870000,1,118971007,1
34707002,1,118971007,1
362077003,1,118971007,1
106080006,1,118971007,1
300331000,1,118971007,1
126851005,1,118971007,1
279972009,1,118971007,1
249565005,1,118971007,1
300357002,1,118971007,1
255077007,1,118971007,1
181250005,1,118971007,1
300855001,1,118971007,1
279973004,1,118971007,1
181267003,1,118971007,1
147121000119104,1,443643007,1
38781007,1,361723007,1
116307009,1,298363007,1
298379008,1,298363007,1
298705000,1,298363007,1
116312005,1,298363007,1
76752008,1,251007,1
41801008,1,846651007,1
81040000,1,846651007,1
427793007,1,429723008,1
26053008,1,426192000,1
6081001,1,399984000,1
300893006,1,250171008,1
106080006,1,250171008,1
118228005,1,250171008,1
384821006,1,250171008,1
116339002,1,250171008,1
118235002,1,250171008,1
116367006,1,250171008,1
298325004,1,250171008,1
248982007,1,250171008,1
102957003,1,250171008,1
276435006,1,250171008,1
118245000,1,250171008,1
301857004,1,250171008,1
271595008,1,250171008,1
106176003,1,250171008,1
106077005,1,250171008,1
106048009,1,250171008,1
107647005,1,250171008,1
297268004,1,250171008,1
118238000,1,250171008,1
297269007,1,250171008,1
248402002,1,250171008,1
300577008,1,250171008,1
299691001,1,250171008,1
106063007,1,250171008,1
118222006,1,250171008,1
844005,1,250171008,1
106028002,1,250171008,1
165333005,1,168123008,1
312769007,1,312763008,1
32914008,1,230651008,1
94537006,1,126651008,1
126639006,1,126651008,1
59021001,1,277712000,1
41702007,1,277712000,1
194828000,1,277712000,1
367416001,1,277712000,1
81405006,1,105616000,1
251039005,1,81040000,1
128260003,1,81040000,1
59282003,1,81040000,1
371398005,1,421371008,1
426951008,1,426043008,1
168123008,1,410512000,1
443938003,1,410512000,1
165333005,1,410512000,1
165337006,1,410512000,1
44054006,1,73211009,1
298114002,1,297936001,1
86969008,1,297936001,1
45292006,1,297936001,1
115983005,1,297936001,1
281298000,1,281296001,1
18307000,1,281296001,1
424492005,1,364528001,1
56265001,1,80891009,1
441481004,1,80891009,1
194828000,1,80891009,1
128238001,1,80891009,1
8186001,1,80891009,1
86175003,1,80891009,1
301095005,1,80891009,1
105981003,1,80891009,1
71932004,1,80891009,1
128599005,1,80891009,1
417996009,1,80891009,1
302509004,1,80891009,1
84114007,1,80891009,1
119202000,1,80891009,1
367416001,1,80891009,1
414545008,1,80891009,1
59021001,1,80891009,1
48447003,1,80891009,1
104130000,1,14768001,1
38936003,1,106064001,1
392570002,1,106064001,1
52101004,1,260411009,1
233776003,1,955009,1
301229001,1,955009,1
41427001,1,955009,1
301227004,1,955009,1
195967001,1,955009,1
91724006,1,955009,1
301827008,1,955009,1
118978001,1,362587009,1
127908000,1,362587009,1
63370004,1,362587009,1
52501007,1,362587009,1
41898006,1,362587009,1
736152001,1,473083009,1
26889001,1,128496001,1
416207009,1,115195009,1
115196005,1,115195009,1
409842007,1,115195009,1
416514007,1,389072001,1
86381001,1,389072001,1
417584008,1,389072001,1
71854001,1,245424001,1
397709008,1,419099009,1
366044004,1,419099009,1
281480001,1,102299009,1
38809004,1,102299009,1
75367002,1,719984002,1
42112009,1,165232002,1
364483009,1,364464002,1
249736001,1,364464002,1
129181003,1,896816002,1
896768004,1,896816002,1
240229005,1,896816002,1
274449004,1,896816002,1
179629001,1,896816002,1
303894001,1,129264002,1
129268004,1,129264002,1
128927009,1,129264002,1
129271007,1,129264002,1
360155005,1,129264002,1
129265001,1,129264002,1
129284003,1,129264002,1
419656003,1,129264002,1
129269007,1,129264002,1
129325002,1,129264002,1
301095005,1,301296002,1
49483002,1,301296002,1
94147001,1,301296002,1
429723008,1,276272002,1
45211000,1,276272002,1
73862001,1,276272002,1
714974000,1,247440002,1
95324001,1,247440002,1
714321003,1,714320002,1
700037000,1,714320002,1
714319008,1,714320002,1
300985007,1,106544002,1
42025004,1,106544002,1
128945009,1,106544002,1
119414006,1,298384002,1
34014006,1,49872002,1
609627001,1,609616003,1
113345001,1,609616003,1
609618002,1,609616003,1
281158006,1,363536003,1
39607008,1,363536003,1
128260003,1,363536003,1
41427001,1,233776003,1
106049001,1,78064003,1
301282008,1,78064003,1
78275009,1,78064003,1
73430006,1,78064003,1
1023001,1,78064003,1
14089001,1,256912003,1
82461003,1,256912003,1
252294009,1,256912003,1
165472008,1,256912003,1
128487001,1,2704003,1
111273006,1,2704003,1
127334004,1,2704003,1
63171007,1,2704003,1
27942005,1,2704003,1
81065003,1,252144003,1
166312007,1,252144003,1
74040009,1,252144003,1
278297009,1,252144003,1
165232002,1,41840003,1
42112009,1,41840003,1
309529002,1,301232003,1
205237003,1,301232003,1
7159003,1,301232003,1
51615001,1,301232003,1
316358009,1,301232003,1
95436008,1,301232003,1
181420004,1,281904003,1
19787009,1,281904003,1
89837001,1,281904003,1
52642002,1,415664003,1
70354003,1,415664003,1
300853008,1,300848003,1
300851005,1,300848003,1
94147001,1,300848003,1
129154003,1,300848003,1
126598008,1,300848003,1
60915007,1,300848003,1
127331007,1,300848003,1
300861003,1,300848003,1
444905003,1,300848003,1
255118005,1,300848003,1
281229000,1,300848003,1
300862005,1,300848003,1
89164003,1,300848003,1
1082601000112109,1,300848003,1
300855001,1,300848003,1
105616000,1,225552003,1
416462003,1,225552003,1
94391008,1,94352003,1
118804001,1,118672003,1
118955007,1,118672003,1
65860006,1,235856003,1
59927004,1,235856003,1
62484002,1,235856003,1
328383001,1,235856003,1
126851005,1,235856003,1
364062005,1,364048003,1
255117000,1,264048004,1
93880001,1,264048004,1
94515004,1,264048004,1
94391008,1,264048004,1
255118005,1,264048004,1
94352003,1,264048004,1
269462001,1,264048004,1
187639008,1,264048004,1
360593009,1,360592004,1
281480001,1,360592004,1
449084002,1,71120004,1
365949003,1,106128004,1
52124006,1,303728004,1
392230005,1,303728004,1
225365006,1,243120004,1
363697002,1,243120004,1
113331007,1,305072005,1
76752008,1,305072005,1
41898006,1,414128005,1
301365009,1,81680005,1
409822003,1,36272005,1
367338000,1,36272005,1
128477000,1,36272005,1
3218000,1,36272005,1
68566005,1,36272005,1
41146007,1,36272005,1
108365000,1,36272005,1
301810000,1,36272005,1
63171007,1,36272005,1
49872002,1,36272005,1
312196000,1,36272005,1
111904009,1,36272005,1
255320000,1,36272005,1
19824006,1,36272005,1
128402005,1,36272005,1
240706001,1,36272005,1
198130006,1,36272005,1
240707005,1,36272005,1
95880003,1,36272005,1
125585007,1,36272005,1
105592009,1,36272005,1
23496000,1,36272005,1
76571007,1,36272005,1
431193003,1,36272005,1
189176002,1,36272005,1
91302008,1,36272005,1
78048006,1,36272005,1
29689003,1,36272005,1
440653007,1,36272005,1
408678008,1,36272005,1
69698001,1,36272005,1
363163005,1,36272005,1
1085006,1,36272005,1
187402002,1,36272005,1
312155003,1,36272005,1
177010002,1,36272005,1
26053008,1,36272005,1
279499002,1,36272005,1
70759006,1,36272005,1
128269002,1,36272005,1
312146001,1,36272005,1
372292006,1,36272005,1
312154004,1,36272005,1
417751005,1,36272005,1
289924001,1,36272005,1
40733004,1,36272005,1
409796004,1,36272005,1
238149007,1,36272005,1
69611006,1,178224005,1
18469004,1,178224005,1
127401000,1,178224005,1
165474009,1,178224005,1
127400004,1,178224005,1
73241006,1,178224005,1
81869008,1,178224005,1
281777001,1,281776005,1
279005008,1,119184005,1
279009002,1,119184005,1
165427000,1,442096005,1
442686002,1,442096005,1
762656009,1,442096005,1
441793007,1,442096005,1
15776009,1,243984005,1
181277001,1,243984005,1
111379007,1,45744005,1
87049008,1,45744005,1
30913008,1,45744005,1
237879001,1,45744005,1
306561002,1,58000006,1
306562009,1,58000006,1
70759006,1,19824006,1
108365000,1,19824006,1
367338000,1,19824006,1
364625007,1,364624006,1
406189006,1,364624006,1
127954009,1,361808006,1
413344004,1,362608006,1
297936001,1,362608006,1
265797005,1,362608006,1
362236005,1,362608006,1
115983005,1,362608006,1
245500007,1,362608006,1
361386004,1,362608006,1
298114002,1,362608006,1
361107003,1,362608006,1
71934003,1,362608006,1
181440006,1,362608006,1
66014000,1,362608006,1
53065001,1,362608006,1
124734007,1,38864007,1
609621000,1,38864007,1
67149001,1,38864007,1
71321006,1,38864007,1
48014002,1,38864007,1
699820000,1,38864007,1
399988002,1,38864007,1
243990009,1,38864007,1
115983005,1,38864007,1
233527006,1,265488007,1
243951005,1,280432007,1
1187376008,1,280432007,1
125676002,1,48176007,1
267447008,1,237840007,1
87151000119105,1,93744007,1
371578004,1,282032007,1
307159006,1,282032007,1
450426006,1,282032007,1
1156676003,1,282032007,1
767023003,1,282032007,1
258349007,1,264752007,1
122869004,1,122544007,1
5880005,1,122544007,1
252142004,1,122544007,1
117259009,1,122544007,1
762718000,1,127856007,1
70759006,1,127856007,1
363168001,1,127856007,1
417599008,1,127856007,1
417461004,1,127856007,1
200645004,1,127856007,1
389072001,1,127856007,1
128045006,1,127856007,1
200652002,1,127856007,1
238986007,1,127856007,1
80659006,1,127856007,1
31928004,1,127856007,1
361714009,1,127856007,1
389074000,1,127856007,1
39937001,1,127856007,1
19824006,1,127856007,1
32914008,1,30021000,1
128137003,1,30021000,1
272172009,1,256645000,1
91720002,1,256645000,1
272171002,1,256645000,1
290073004,1,76752008,1
91532001,1,76752008,1
93796005,1,76752008,1
119184005,1,76752008,1
181131000,1,76752008,1
89164003,1,76752008,1
373088001,1,76752008,1
373083005,1,76752008,1
126926005,1,76752008,1
116339002,1,76752008,1
254837009,1,76752008,1
372137005,1,76752008,1
79604008,1,76752008,1
363901006,1,228272008,1
365949003,1,228272008,1
119198002,1,281488008,1
361384001,1,281488008,1
91724006,1,281488008,1
181216001,1,281488008,1
955009,1,281488008,1
201060008,1,232208008,1
442096005,1,118245000,1
365799007,1,118245000,1
365625004,1,118245000,1
785671009,1,118245000,1
127954009,1,79984008,1
699997005,1,79984008,1
361808006,1,79984008,1
415126001,1,233733000,1
260245000,1,362981000,1
272099008,1,362981000,1
281586009,1,362981000,1
278444000,1,362981000,1
309825002,1,362981000,1
703763000,1,362981000,1
288529006,1,362981000,1
308910008,1,362981000,1
272394005,1,362981000,1
129264002,1,362981000,1
726711005,1,362981000,1
106228007,1,362981000,1
118598001,1,362981000,1
288531002,1,362981000,1
255203001,1,362981000,1
304813002,1,362981000,1
7389001,1,362981000,1
370227000,1,362981000,1
281296001,1,362981000,1
719982003,1,362981000,1
106239005,1,362981000,1
716234001,1,362981000,1
309832006,1,362981000,1
272396007,1,362981000,1
233814000,1,126725000,1
250228007,1,386053000,1
302065000,1,386053000,1
72724002,1,386053000,1
103693007,1,386053000,1
14736009,1,386053000,1
414253004,1,386053000,1
168123008,1,386053000,1
122869004,1,386053000,1
165337006,1,386053000,1
81375008,1,386053000,1
106176003,1,386053000,1
243800003,1,386053000,1
117259009,1,386053000,1
441742003,1,386053000,1
5880005,1,386053000,1
108252007,1,386053000,1
15220000,1,386053000,1
365615009,1,386053000,1
243804007,1,386053000,1
315306007,1,386053000,1
108217004,1,386053000,1
128181006,1,700037000,1
127882003,1,700037000,1
122490001,1,362597000,1
281344002,1,362597000,1
281776005,1,362597000,1
362589007,1,362597000,1
281777001,1,362597000,1
281346000,1,362597000,1
281347009,1,362597000,1
281781001,1,362597000,1
82654007,1,417584008,1
118227000,1,82832008,1
243951005,1,1187376008,1
360592004,1,281157001,1
281159003,1,281157001,1
59206002,1,83045001,1
240201007,1,128464009,1
233703007,1,128272009,1
126713003,1,128272009,1
19829001,1,128272009,1
233604007,1,128272009,1
64662007,1,128272009,1
254618003,1,128272009,1
41427001,1,128272009,1
282446002,1,128272009,1
128997002,1,128272009,1
233776003,1,128272009,1
47125007,1,128272009,1
54687002,1,359557001,1
38341003,1,359557001,1
72092001,1,359557001,1
2929001,1,359557001,1
8957000,1,359557001,1
303270005,1,818981001,1
699602007,1,818981001,1
4525004,1,14736009,1
21844003,1,272624009,1
250087009,1,250085001,1
366671003,1,250085001,1
363187007,1,118949002,1
118702008,1,118949002,1
3855007,1,300357002,1
43116000,1,279333002,1
40275004,1,279333002,1
233733000,1,128997002,1
47839005,1,128997002,1
155597006,1,128997002,1
233604007,1,128997002,1
205237003,1,128997002,1
52598005,1,18373002,1
301366005,1,18373002,1
106168000,1,18373002,1
106167005,1,18373002,1
106147001,1,18373002,1
102957003,1,18373002,1
279061002,1,18373002,1
281229000,1,18373002,1
246605000,1,18373002,1
299735001,1,18373002,1
7973008,1,18373002,1
106165002,1,18373002,1
25064002,1,18373002,1
285231000,1,18373002,1
32738000,1,18373002,1
301365009,1,18373002,1
301358001,1,18373002,1
299718000,1,18373002,1
106148006,1,18373002,1
9267009,1,18373002,1
118190003,1,18373002,1
246556002,1,18373002,1
301978000,1,18373002,1
52479005,1,18373002,1
279001004,1,18373002,1
247325003,1,18373002,1
299733008,1,18373002,1
298325004,1,18373002,1
27635008,1,18373002,1
22253000,1,18373002,1
29857009,1,18373002,1
279333002,1,18373002,1
81680005,1,18373002,1
40668007,1,417893002,1
445144002,1,417893002,1
298747001,1,417893002,1
17230005,1,417893002,1
299033004,1,417893002,1
250087009,1,417893002,1
68171009,1,182245002,1
302539009,1,182245002,1
281733008,1,182245002,1
120574008,1,182245002,1
281243005,1,182245002,1
44914007,1,182245002,1
362732006,1,182245002,1
362741001,1,182245002,1
75490006,1,182245002,1
14975008,1,182245002,1
85562004,1,182245002,1
371195002,1,182245002,1
127948008,1,182245002,1
281777001,1,182245002,1
281781001,1,182245002,1
303982006,1,182245002,1
312758009,1,182245002,1
8540005,1,182245002,1
40983000,1,182245002,1
1893007,1,182245002,1
16982005,1,182245002,1
19255007,1,182245002,1
307113009,1,182245002,1
371311000,1,182245002,1
4241000179101,1,371525003,1
59621000,1,38341003,1
188154003,1,94117003,1
198130006,1,310789003,1
125585007,1,310789003,1
312196000,1,310789003,1
5089007,1,310789003,1
240229005,1,399269003,1
53417006,1,399269003,1
239718003,1,399269003,1
24484000,1,43749003,1
107647005,1,365605003,1
271604008,1,365605003,1
126537000,1,76069003,1
77881008,1,76069003,1
277466009,1,414629003,1
414628006,1,414629003,1
198609003,1,90821003,1
80113008,1,90821003,1
181254001,1,279973004,1
14742008,1,279973004,1
245424001,1,279973004,1
248727005,1,21829004,1
27550009,1,21829004,1
248718009,1,21829004,1
34362008,1,63653004,1
68972003,1,63653004,1
40388003,1,63653004,1
303607000,1,63653004,1
53350007,1,63653004,1
303634002,1,63653004,1
303620002,1,63653004,1
105789008,1,63653004,1
312832004,1,416325004,1
281588005,1,416325004,1
72972005,1,2533004,1
110282008,1,2533004,1
87858002,1,2533004,1
87522002,1,18469004,1
59106005,1,18469004,1
181420004,1,229765004,1
413344004,1,229765004,1
80266002,1,229765004,1
19787009,1,229765004,1
8279000,1,229765004,1
281730006,1,229765004,1
115983005,1,229765004,1
82654007,1,229765004,1
265797005,1,229765004,1
38864007,1,229765004,1
20159001,1,229765004,1
243990009,1,229765004,1
303409005,1,229765004,1
417584008,1,229765004,1
280158000,1,229765004,1
281731005,1,229765004,1
21844003,1,229765004,1
281904003,1,229765004,1
279333002,1,52101004,1
418363000,1,52101004,1
236667007,1,364197005,1
42112009,1,364197005,1
165232002,1,364197005,1
300470007,1,364197005,1
47252008,1,364197005,1
281248001,1,281829005,1
281830000,1,281829005,1
106544002,1,115173005,1
63370004,1,4421005,1
118218001,1,4421005,1
362837007,1,4421005,1
119199005,1,91717005,1
119184005,1,91717005,1
119201007,1,91717005,1
119223006,1,91717005,1
119181002,1,91717005,1
76571007,1,91717005,1
119410002,1,91717005,1
119210004,1,91717005,1
238149007,1,91717005,1
119194000,1,91717005,1
119218006,1,91717005,1
238147009,1,91717005,1
119235005,1,91717005,1
238151006,1,91717005,1
119198002,1,91717005,1
233703007,1,280133005,1
235919008,1,39621005,1
240231001,1,240229005,1
313413008,1,107653005,1
395538009,1,107653005,1
118663006,1,14789005,1
129025006,1,257733005,1
51615001,1,36485005,1
362234008,1,265797005,1
265796001,1,265797005,1
45292006,1,265797005,1
372243000,1,265797005,1
86969008,1,265797005,1
362973001,1,118213005,1
473092007,1,23973005,1
473051003,1,23973005,1
473091000,1,23973005,1
252276003,1,364709006,1
165369002,1,364709006,1
14089001,1,364709006,1
82461003,1,364709006,1
3413006,1,364709006,1
165472008,1,364709006,1
416131009,1,364709006,1
252275004,1,364709006,1
252305002,1,364709006,1
104130000,1,364709006,1
252294009,1,364709006,1
364710001,1,364709006,1
14768001,1,364709006,1
88308000,1,364709006,1
281246002,1,281253006,1
282092005,1,21957007,1
400195000,1,21957007,1
181216001,1,116005007,1
181277001,1,116005007,1
363361004,1,255077007,1
93870000,1,255077007,1
418039004,1,106181007,1
373244000,1,106181007,1
26996000,1,76197007,1
31390008,1,76197007,1
91302008,1,238149007,1
699590003,1,699589007,1
274449004,1,1893007,1
60044006,1,1893007,1
129181003,1,1893007,1
312758009,1,1893007,1
179629001,1,1893007,1
274451000,1,1893007,1
69834004,1,1893007,1
240229005,1,1893007,1
43752006,1,64613007,1
81680005,1,84869007,1
19939008,1,106234000,1
18307000,1,106234000,1
53737009,1,106234000,1
35105006,1,106234000,1
52101004,1,106234000,1
62482003,1,106234000,1
90734009,1,106234000,1
2667000,1,106234000,1
1250004,1,106234000,1
45970004,1,106565008,1
420426008,1,106565008,1
312832004,1,233509008,1
281588005,1,233509008,1
233527006,1,233509008,1
2748008,1,362426000,1
266474003,1,313413008,1
26889001,1,298277008,1
253062001,1,253061008,1
281243005,1,281242000,1
312683002,1,281242000,1
310791006,1,281242000,1
113254000,1,31749008,1
78048006,1,26053008,1
95677002,1,7973008,1
309051001,1,309050000,1
41052006,1,119194000,1
244567004,1,119194000,1
7973008,1,301978000,1
40617009,1,262202000,1
7922000,1,262202000,1
56469005,1,262202000,1
266700009,1,262202000,1
282260003,1,262202000,1
302803009,1,262202000,1
277132007,1,262202000,1
225430005,1,262202000,1
53950000,1,262202000,1
280432007,1,72410000,1
49483002,1,72410000,1
128259008,1,72410000,1
44567001,1,72410000,1
363358000,1,72410000,1
301296002,1,72410000,1
69608005,1,72410000,1
94147001,1,72410000,1
93880001,1,72410000,1
233814000,1,72410000,1
181217005,1,72410000,1
409708007,1,72410000,1
126713003,1,72410000,1
126725000,1,72410000,1
81405006,1,281733008,1
303982006,1,281733008,1
5742000,1,281733008,1
255048006,1,122490001,1
118239008,1,122490001,1
277606000,1,122490001,1
91688001,1,122490001,1
269475001,1,122490001,1
111590001,1,122490001,1
443495005,1,122490001,1
277466009,1,122490001,1
6969002,1,122490001,1
277543005,1,122490001,1
129154003,1,122490001,1
362589007,1,122490001,1
19787009,1,35461009,1
245461005,1,35461009,1
41368006,1,35461009,1
68566005,1,35461009,1
279362001,1,35461009,1
249273002,1,35461009,1
5089007,1,248858001,1
289479001,1,248858001,1
289474006,1,248858001,1
443938003,1,129125009,1
243798005,1,129125009,1
269814003,1,129125009,1
243800003,1,129125009,1
128464009,1,298149009,1
240229005,1,298149009,1
366456006,1,249669009,1
298714005,1,249669009,1
271678007,1,249669009,1
249546002,1,249669009,1
25322007,1,442021009,1
8186001,1,442021009,1
71932004,1,442021009,1
56246009,1,442021009,1
122944000,1,122469009,1
7159003,1,123397009,1
282728007,1,123397009,1
105606008,1,123397009,1
282026002,1,123397009,1
127275008,1,123397009,1
